frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s
148,5.92,392.07763671875,181.53021812438965,16.83518822310352,387.9445266723633,146.8718719482422,13.346442453672502,367.8089904785156,125.52457809448242,21.452605671919926,344.9290466308594,119.90000009536743,44.09416068740337,327.5362014770508,121.86195373535156,46.13293631827213,356.46705627441406,114.83535289764404,58.772642397401654,319.8646545410156,104.01931285858154,52.36263903541318,316.7053413391113,109.7961688041687,11.512743651204469,321.2650680541992,115.00808715820312,37.701670362784256,344.63802337646484,130.95285415649414,64.04781666782733,310.24932861328125,117.71239042282104,40.851549235392525,315.0097465515137,123.34948539733887,49.41496138102126,324.95460510253906,128.62658500671387,88.33020055816905,336.4295196533203,148.56453895568848,57.027401560003064,303.9474296569824,130.93640327453613,35.92939332814236,310.91604232788086,134.2883062362671,68.6212932062598,321.1082077026367,139.31116104125977,103.9558051849066,331.9283676147461,165.89813232421875,45.14337535101945,312.0934867858887,148.37692737579346,39.68970726230025,316.4760971069336,144.5324993133545,98.2456677239428,322.5765609741211,143.88035774230957,141.95897701510657
149,5.96,392.0475769042969,181.55033111572266,0.9042002216454709,386.8916702270508,147.03739643096924,26.644711586191583,367.39025115966797,125.37546157836914,11.112446640107029,345.4848098754883,118.35504055023193,41.04702166559815,328.26038360595703,118.86520385742188,77.07524564791694,356.3418197631836,114.41956043243408,10.856091546643176,320.2981185913086,103.66883039474487,13.935768734478913,316.17122650146484,109.28572654724121,18.470076432086042,320.1165008544922,114.61801528930664,30.32493482213984,344.5595169067383,130.30823707580566,16.234501195452957,309.78979110717773,117.28094816207886,15.758274490528942,313.4765815734863,123.1107759475708,38.79092235351396,322.9684829711914,128.48533630371094,49.778461185090926,336.15867614746094,147.8385829925537,19.370858671550977,303.2644462585449,130.23071765899658,24.55171214142549,309.23370361328125,133.62858295440674,45.17672492050842,319.0976142883301,138.670392036438,52.75575084287924,331.2923049926758,165.01802444458008,27.147347234548537,310.44153213500977,146.49929523468018,62.52227915862319,314.1835021972656,142.7859878540039,72.0516034583825,320.2872848510742,142.44586944580078,67.53953397998288
150,6.0,392.30735778808594,181.0466766357422,14.167611451534068,387.30525970458984,146.10178470611572,25.573735985557594,368.04676055908203,124.65687274932861,24.33329119669246,346.47071838378906,118.28077554702759,24.71754029834903,329.27486419677734,119.48347091674805,29.70085253194513,356.5061569213867,113.83761405944824,15.117628009166426,321.1112976074219,102.6410436630249,32.76436400789148,314.8318290710449,107.41189241409302,57.58276562461382,317.33551025390625,112.88297653198242,81.94612639550337,344.8769760131836,129.38189506530762,24.48072972613638,310.9940719604492,116.2562370300293,39.53104221449412,312.7575492858887,121.73008918762207,38.91740741385564,320.9578323364258,126.32303237915039,73.81680972707602,336.3113784790039,146.55794620513916,32.24271800866554,304.3722724914551,128.94614696502686,42.407257855597166,308.1241226196289,131.50992393493652,59.79070800643386,316.6842269897461,135.43225765228271,100.96395564388052,330.9502410888672,163.71140956878662,33.7662011848898,308.99999618530273,144.62084770202637,59.19560280983153,309.7806739807129,139.52542304992676,136.96755807959505,313.72081756591797,137.5929594039917,204.12806715533804
151,6.04,392.7627944946289,181.71558380126953,20.230845721331875,388.0274200439453,146.69970989227295,23.439151061567372,369.1620635986328,125.0275182723999,29.381956344455702,347.8534698486328,118.09849262237549,34.8678637694086,330.5741500854492,119.24938917160034,33.0050950982691,358.1304168701172,114.922935962677,48.83738331620309,323.4278869628906,102.36653566360474,58.319919858145276,317.6582145690918,108.44584465026855,75.2392525973896,320.77186584472656,114.91999626159668,99.86862972612998,346.30950927734375,130.20609855651855,41.31784532627556,313.07016372680664,115.85257530212402,52.87426011842005,315.9692192077637,122.37916946411133,81.91508138158969,325.1007843017578,128.3283519744873,115.06888607072163,337.78087615966797,147.3222827911377,41.409795415554726,306.1984443664551,128.8097906112671,45.78138795031553,311.6341972351074,133.06099891662598,95.93766662868131,321.3058853149414,138.6840534210205,141.27522207651134,332.46707916259766,164.15340900421143,39.4981110532058,311.0112953186035,143.96460056304932,52.89130665236986,314.96837615966797,141.649432182312,140.14204555555236,321.9601058959961,143.08204650878906,247.5075117928422
152,6.08,393.2286834716797,182.254900932312,17.817047783887265,388.5013961791992,147.56495475769043,24.664017995877405,370.3596878051758,125.988450050354,38.38695759938936,349.5820999145508,119.0849232673645,49.756955055103866,332.64949798583984,120.31678676605225,58.3438435714166,360.24234771728516,116.44331932067871,65.056789895964,325.72132110595703,101.97014093399048,58.18595701632344,318.63956451416016,106.99646472930908,43.75892673191208,320.6081008911133,113.39231729507446,38.4107893760525,348.1166458129883,131.08755111694336,50.26617323521829,314.7224426269531,115.59213638305664,41.8169672085556,316.1872863769531,121.64011001586914,19.263990992171575,324.23511505126953,127.30439186096191,33.521239212362374,339.1880798339844,147.57519721984863,35.74377471375063,307.68808364868164,128.0526351928711,41.77551255489635,312.01440811157227,131.73441410064697,34.49988754119545,320.9778594970703,137.03441619873047,42.048364284140085,333.6246109008789,163.79281997680664,30.30990114439856,313.2901382446289,143.6453676223755,57.527356274576135,316.39278411865234,140.55604934692383,44.89170342571342,322.8239059448242,141.22052192687988,51.3043875646105
153,6.12,393.4172821044922,181.59473419189453,17.164453993868133,389.1923522949219,147.47846603393555,17.408702083858973,370.9895706176758,125.32200336456299,22.925198233667725,349.60243225097656,117.90199041366577,29.577689440948912,332.0370864868164,118.55117082595825,46.720227766261296,361.3775634765625,115.1511025428772,43.001010314754254,325.7569885253906,100.8904767036438,27.006330451154643,317.7535629272461,105.22765874862671,49.457515918412035,319.0238952636719,111.1791443824768,68.0433768409581,349.79427337646484,130.45682430267334,44.80688113989521,315.4325866699219,115.39685726165771,18.41260602512478,315.46396255493164,120.87289810180664,26.360617791783792,322.3723602294922,125.5684232711792,63.65651219026481,340.99822998046875,147.35848903656006,45.57689923032308,308.7625312805176,128.0282735824585,26.86809448048639,311.4447593688965,130.65653800964355,30.478645778529383,319.31678771972656,134.90030765533447,67.60907263675723,335.20896911621094,164.04669284820557,40.1142305588244,314.7006607055664,144.3349313735962,39.251367649793025,316.02155685424805,139.54832553863525,26.848148861103127,320.67920684814453,138.2595920562744,91.40172288427604
154,6.16,393.06373596191406,180.53418159484863,27.948241067559508,388.40389251708984,146.20954513549805,37.348268599012464,370.3865051269531,124.38395977020264,27.879358078839505,349.2525100708008,118.07028293609619,9.707210763298761,332.06817626953125,119.73203659057617,29.531873973682245,360.7670211791992,112.54908084869385,66.81728254103884,324.91283416748047,101.18631362915039,22.362301794424877,316.2265205383301,107.21381664276123,62.63326611104522,316.5275001525879,113.46487283706665,84.61878898464902,349.46277618408203,127.74003982543945,68.42335257560413,313.86091232299805,114.51980352401733,44.995718626105166,311.75031661987305,121.06176853179932,92.96114164767594,317.2229766845703,126.3257360458374,130.11935273858353,340.5699920654297,144.78079319000244,65.32564384124639,306.3174819946289,127.36494541168213,63.33576335970375,307.50511169433594,131.30102634429932,99.80039144831072,314.7563171386719,135.98832607269287,117.21155019124703,334.55623626708984,162.1263599395752,50.70588385662532,311.50230407714844,144.6161699295044,80.26744455208198,311.81156158447266,140.7379388809204,109.37104300177569,316.1701202392578,139.57594871520996,117.43257879514708
155,6.2,393.76522064208984,177.84676551818848,69.43650843402187,388.0619430541992,143.87708187103271,58.934891592605496,367.98858642578125,124.2066764831543,60.111580941697895,345.82386016845703,119.36364412307739,91.61203289153406,328.53824615478516,121.9308614730835,103.96885795433144,358.8035583496094,112.79982805252075,49.48522786781909,323.0999755859375,102.14039325714111,51.2147694348326,316.11133575439453,108.66265296936035,36.33519502255624,317.52031326293945,114.1865873336792,30.685396432043294,347.8670120239258,128.4068727493286,43.237204777987124,312.19892501831055,115.29413223266602,45.837939730505695,308.89509201049805,120.9257698059082,71.46154220726272,313.32088470458984,125.66541194915771,98.93921660824051,339.6504592895508,146.1496067047119,41.2249239232687,306.097469329834,130.0184154510498,66.56438998486756,303.8605499267578,131.73039436340332,91.74416661810672,307.7501678466797,134.27048206329346,180.34189048566907,334.8485565185547,163.89942169189453,44.924931183546235,313.48899841308594,148.83573532104492,116.59675831131817,310.7900047302246,143.49899768829346,73.5995250673936,311.9832992553711,139.91676807403564,105.01674802878023
156,6.24,394.82696533203125,177.80977249145508,26.559723627205617,387.80792236328125,143.66586685180664,8.259021422099334,367.9328918457031,124.39408779144287,4.887796328901303,345.6633758544922,119.93033409118652,14.724400136004995,328.25267791748047,122.1011209487915,8.311795354557583,358.2320022583008,114.01275873184204,33.52123579119997,323.37730407714844,104.68276977539062,63.936440375304784,315.4587745666504,110.46064138412476,47.81865773012311,316.03660583496094,115.73040962219238,53.53021921277682,348.01239013671875,130.04586696624756,41.13572685918069,312.26667404174805,117.05499172210693,44.05405821070053,308.27245712280273,121.12485408782959,16.342214405556945,311.9562339782715,125.6105089187622,34.143867930309206,340.93250274658203,148.41705322265625,65.11983730714537,306.8206787109375,133.38688373565674,86.13075232357093,305.36216735839844,133.47928047180176,57.62734556590744,309.753360748291,134.79928493499756,51.79535619983535,337.1638488769531,166.6275930404663,89.45493841882819,314.5810317993164,151.2132167816162,65.40716231806238,312.75691986083984,145.1387071609497,64.01856315633079,314.8888969421387,141.21700286865234,79.58135946344875
157,6.28,395.7895278930664,178.58839988708496,30.951446908140788,388.6740493774414,145.5580759048462,52.02542110030694,367.6805114746094,126.28908634185791,47.79327461701933,344.62520599365234,122.78019905090332,75.82680491001285,327.57179260253906,126.42305374145508,109.3809509135492,357.4760437011719,116.94183111190796,75.62629481437591,321.44989013671875,108.23533058166504,101.04334707206053,315.1274871826172,115.10473251342773,116.39730921527507,317.02735900878906,120.93608379364014,132.47791191064823,347.0276641845703,133.1222677230835,80.75397365414663,310.3141784667969,120.2517557144165,93.64673977484124,309.7659683227539,125.4810619354248,115.12797910322918,316.2193489074707,131.46334648132324,181.02115973223727,340.0266647338867,151.602201461792,82.78629042040005,305.1474189758301,137.2999906539917,106.39608749694669,308.82429122924805,139.36298847198486,170.66839471714835,317.32622146606445,142.9666042327881,278.44806962301965,336.47167205810547,169.74504947662354,79.83437300079528,314.38562393188477,154.62867736816406,85.52614824176572,317.2229194641113,150.6583070755005,177.50199941326375,323.3304977416992,149.58163261413574,297.098105469985
158,6.32,395.66993713378906,177.66064167022705,23.385856551715996,386.6178512573242,146.26426219940186,54.352149174341044,364.49512481689453,127.9960298538208,90.34774593265993,342.6236343383789,124.2650556564331,62.305137379370066,326.29100799560547,126.79953575134277,33.374278204995676,353.26480865478516,119.06025409698486,117.85111518250974,316.2022590637207,111.3526725769043,152.59311295397825,303.94392013549805,115.45909881591797,279.7294981023517,300.1373863220215,120.22842407226562,422.6197756561229,344.5284652709961,133.92050743103027,65.58954680889283,305.6193733215332,121.44962310791016,121.13030598385959,294.8272514343262,122.21208572387695,382.3050710364219,292.34567642211914,126.34925365447998,610.382146373996,338.03001403808594,151.32594108581543,50.39180114597299,301.8782424926758,137.2845697402954,81.73032134170099,297.74303436279297,136.62621974945068,285.35521370412084,300.84991455078125,139.363374710083,421.64258602510625,334.4486999511719,168.9154815673828,54.66145271963465,307.5253486633301,153.25417041778564,174.91541905479215,306.19983673095703,148.2432460784912,282.11353273243543,311.0927200317383,147.25164413452148,311.4402526905762
159,6.36,396.01863861083984,175.46713829040527,55.526175119189034,383.67889404296875,143.95557403564453,93.43283197465045,359.43859100341797,127.82346725463867,126.4869362263064,336.9485092163086,126.74713611602783,154.85430361927212,320.2793502807617,130.7443141937256,179.7590495634513,349.03709411621094,120.59516429901123,112.44309546376236,309.5748519897461,111.30579471588135,165.68932158188179,292.1050834655762,110.80103874206543,318.05618346911797,282.1500778198242,112.47912883758545,489.63943608247007,341.8777084350586,138.11963081359863,124.1449480076156,300.2812385559082,124.38928127288818,152.35089617166733,285.05638122558594,120.52419662475586,247.88968595801245,278.36109161376953,120.61715126037598,377.8438914737272,336.9728088378906,156.75747871398926,138.3367355440796,299.1644859313965,143.85064601898193,177.61938304175925,290.75439453125,140.45568466186523,199.22645439681685,289.9724006652832,139.9586534500122,272.3447552131931,334.93358612060547,174.2980670928955,135.10954244789383,307.2101020812988,159.6763801574707,160.74855821279553,301.36497497558594,152.15529441833496,155.48313897096747,300.8390426635742,147.8178834915161,256.732504978199
160,6.4,397.52891540527344,176.77388191223145,49.92816645559394,385.54439544677734,145.57748794555664,61.79957634754778,357.9893493652344,130.68390369415283,80.16544591634194,331.5087890625,132.36501216888428,195.49790071924255,313.0303192138672,138.74662399291992,269.9368138230267,348.8340759277344,121.14262104034424,14.597201540091104,310.05680084228516,111.9310712814331,19.736474480829912,291.0746955871582,109.60341453552246,39.496858420072144,277.6005172729492,109.02105331420898,142.86529384147363,341.3996887207031,139.00134086608887,25.073834269697564,301.0601615905762,126.54039859771729,57.19498906764182,282.90233612060547,121.22018337249756,56.59233532092921,271.6542434692383,119.03893232345581,172.25088360922797,336.79210662841797,157.79950618743896,26.439489215143226,300.9515190124512,148.84469032287598,132.603652245235,294.7110366821289,144.62599754333496,143.7152711080663,294.76449966430664,142.85141944885254,139.93817371541292,334.8529815673828,174.97281074523926,16.988527201806065,311.0366439819336,164.35501098632812,151.1042879728447,307.46618270874023,157.59703159332275,204.38511333501324,308.18565368652344,153.00644874572754,224.85259465888015
161,6.44,396.8724060058594,183.140287399292,160.00414724545746,386.5342330932617,150.3895139694214,122.81941270812324,358.7942123413086,130.4731321334839,20.80007603714875,329.7661590576172,123.15256118774414,234.39551565386728,307.34928131103516,121.17814064025879,461.6044024420055,351.26014709472656,124.17161464691162,97.02004810842227,309.11365509033203,115.59823036193848,94.66249135468145,292.5151252746582,115.1892614364624,144.21451748474323,283.45409393310547,115.97740173339844,227.28718486405802,343.4828186035156,143.81383895874023,131.10007627867603,299.1608238220215,130.3925085067749,107.37269994777007,283.1532096862793,125.90339183807373,117.24807855034933,276.1185073852539,125.55217266082764,197.4081305383067,338.06396484375,164.25254344940186,164.42953130480603,298.8298034667969,152.5145959854126,105.97725118094175,290.5172920227051,146.6980504989624,116.94255459244268,289.7656440734863,144.83303546905518,134.43250925045817,334.9776077270508,182.28355407714844,182.7951376280427,311.23464584350586,168.85172367095947,112.52674600209093,308.4484672546387,160.8643341064453,85.29415513887766,309.7465515136719,156.052565574646,85.56879455377172
162,6.48,398.4751892089844,192.70505905151367,242.4533083340005,386.6072463989258,158.34783554077148,198.96641232853267,359.75719451904297,137.34037399291992,173.3607968778995,331.95884704589844,136.6312551498413,341.39701186615883,312.69201278686523,144.52199935913086,598.6863324758868,352.0512390136719,129.18592929840088,126.90837700965709,306.8995475769043,124.24375534057617,223.11344401064432,292.38298416137695,134.46118354797363,481.8093782464536,290.62652587890625,143.0049705505371,699.0767376432605,343.55838775634766,148.4467363357544,115.83784140665247,294.28455352783203,136.67880535125732,198.89623550821693,285.0935935974121,145.16339778900146,483.93757277692515,288.93110275268555,154.29028987884521,786.6233141115134,337.2185516357422,169.9993371963501,145.21613603142876,290.92620849609375,158.39457035064697,246.27336436967906,288.8148880004883,162.9453992843628,408.4073655748873,297.4521064758301,168.09107780456543,612.3817424322793,333.3183288574219,191.09704971313477,224.2082063796214,298.665714263916,177.0369529724121,374.9800159423246,296.4897346496582,174.91905212402344,461.3474721339777,302.73595809936523,174.80815887451172,500.5751067838669
163,6.52,396.36585235595703,202.3892068862915,247.78017127760074,381.72210693359375,173.83692741394043,406.0299824606651,352.5970458984375,156.1638307571411,503.48178518670295,322.6049041748047,154.51847076416016,504.6339822515037,301.5021514892578,160.91172695159912,496.1326475947536,344.0850830078125,143.03719997406006,399.46631650871495,295.1563835144043,142.76447296142578,548.2465705490326,285.54325103759766,154.6629524230957,533.2057616954585,287.47676849365234,162.07938194274902,483.3180510448743,337.30762481689453,158.17352771759033,289.0528800139761,285.9688186645508,152.09831714630127,437.9731657832265,279.9263381958008,161.07606410980225,418.265374659609,285.33382415771484,168.8806915283203,375.6829061712484,332.36167907714844,177.27124214172363,218.61754930838848,283.6029052734375,168.94879817962646,321.15270429051014,281.8296813964844,172.78736114501953,301.7214408266771,289.7750473022461,176.45171642303467,283.76653659230726,328.84376525878906,197.75696754455566,200.5869900434221,293.71089935302734,186.4071750640869,264.9896847620621,292.03168869018555,184.38796520233154,261.6468142617601,297.8475570678711,183.90512466430664,258.18023165200424
164,6.56,391.58409118652344,210.1140546798706,227.1267725790308,374.3489074707031,175.2310609817505,187.5961065768447,346.0977554321289,157.36733436584473,165.2445110692266,318.96907806396484,156.61364078521729,104.90760495967784,300.17465591430664,164.31519985198975,91.33000699800256,334.6058654785156,146.03490829467773,248.5480589131979,289.9754524230957,146.53578758239746,160.2046756169331,278.3180046081543,158.26239109039307,201.80458475623678,277.4078559875488,166.5758514404297,275.68237724682865,329.5446014404297,165.44557571411133,265.9266980852579,280.6357955932617,163.22062969207764,308.3696761243271,272.4972915649414,173.92873764038086,371.13167367451877,277.0747375488281,181.84216976165771,384.2300983837445,326.59358978271484,187.7816390991211,299.7283127169392,278.2192611694336,182.17021465301514,356.8871297425222,271.2125778198242,188.7893772125244,480.0959582353135,275.9347915649414,193.95296573638916,557.811799804707,326.32022857666016,209.8787498474121,309.5418424703414,291.4371681213379,198.50375175476074,307.7103156250549,282.6773262023926,195.54935932159424,364.0748688787618,282.4095916748047,193.93807411193848,460.29260401418304
165,6.6,387.8260040283203,216.9401979446411,194.80671664470242,370.3553009033203,182.40642070770264,205.29655472611324,341.6324234008789,165.2462911605835,226.40830141950886,315.24770736694336,165.4586935043335,239.90044480549017,297.135009765625,173.4288740158081,240.18027795991782,327.80906677246094,151.82902336120605,223.28267125831377,285.83778381347656,153.83430004119873,209.74476399052392,273.58325958251953,165.01227378845215,206.1230319726099,270.68748474121094,173.8068723678589,246.79325018819412,323.1311798095703,169.58673477172852,190.85527133743875,278.0285835266113,168.91706943511963,156.61852641569044,266.9260787963867,179.08607482910156,189.79682984488366,266.88892364501953,187.75885105133057,294.48888175806536,320.82305908203125,190.94618797302246,164.5322805387333,275.5126953125,185.40318489074707,105.40871434557472,266.49627685546875,192.68836498260498,152.98202594099527,267.844295501709,199.2432975769043,241.6657525539505,321.08917236328125,213.40497493743896,157.71456117989106,283.9749336242676,203.9370632171631,230.7674927507378,275.7162094116211,204.35611724853516,280.64226801937883,275.6596374511719,206.51949405670166,356.9436316209669
166,6.64,384.8580551147461,218.4367847442627,83.0981829012673,366.6974639892578,184.76587772369385,108.81982901851006,340.43773651123047,168.27908992767334,81.49058659578239,316.2524223327637,166.55520915985107,37.18029338018374,299.143009185791,172.55669116973877,54.73095895129112,324.69982147216797,154.5910120010376,103.97111252636597,282.54446029663086,157.7296543121338,127.52393080001924,267.3786926269531,168.65176677703857,179.83075432207838,261.6144561767578,177.61150360107422,245.96120902509702,321.06929779052734,171.22929096221924,65.90404150814702,275.38818359375,170.62607288360596,78.6304830854114,261.2058639526367,180.25903701782227,145.980945149586,257.9185104370117,188.90251636505127,226.07560056346315,319.4681739807129,191.81274890899658,40.20759795681351,274.9334144592285,186.88872814178467,39.862302505549444,263.49409103393555,194.65527534484863,89.72825669805906,262.22795486450195,201.4725637435913,151.06478286458446,319.7032928466797,214.05927658081055,38.31426525341551,282.55598068237305,205.93955039978027,61.35645018994166,272.6515769958496,206.96711540222168,100.65188523554775,270.22857666015625,209.0931272506714,150.24981100822157
167,6.68,384.2497253417969,216.48533821105957,51.10166756456525,366.39930725097656,183.80463123321533,25.160637114843905,340.27042388916016,166.6616678237915,40.651320516909315,315.5308532714844,164.13162231445312,63.21805076173591,297.6275444030762,168.55401992797852,106.99886266119702,324.98531341552734,152.60247230529785,50.22322527511447,282.70782470703125,156.00584506988525,43.28832286430528,267.1012306213379,166.8376636505127,45.87997465010605,260.75815200805664,175.7145881652832,52.03091028343887,322.1174621582031,168.6302661895752,70.06059123395704,276.24528884887695,169.96105670928955,27.1209781634608,261.30069732666016,180.17945766448975,3.0949800388584072,256.65002822875977,188.93596172332764,31.723076228531827,320.70011138916016,188.91178607940674,78.79266747687281,276.73999786376953,185.31017303466797,59.97697383041689,263.5711860656738,193.433518409729,30.604673381197394,259.76781845092773,200.45845985412598,66.52385790086203,320.70850372314453,211.15379333496094,76.8614085467961,285.58000564575195,203.69839668273926,94.0993390071948,273.66756439208984,204.7347593307495,61.31702465036557,267.9897880554199,206.92344188690186,77.94111958095739
168,6.72,384.2964172363281,214.183030128479,57.56953751839337,364.78607177734375,181.73343658447266,65.63333740546597,338.31005096435547,165.7705307006836,53.83532400111663,312.7443313598633,165.3376579284668,75.90794699096816,295.2102470397949,172.27581024169922,110.94776271356189,323.0873489379883,151.29226684570312,57.65689195768336,280.28467178344727,158.1870460510254,81.50654809277714,266.7321586608887,172.01913356781006,129.86494093828637,263.72447967529297,181.86827659606934,170.78308817876774,321.47037506103516,166.86678886413574,46.96124724613606,274.31358337402344,171.60437107086182,63.4033128695216,261.71682357788086,185.10509490966797,123.57958803955526,260.40550231933594,194.8555040359497,175.2579649329667,321.36463165283203,186.91962718963623,52.50169177585019,275.2809143066406,186.83910369873047,52.835557405705366,264.6958923339844,198.02870750427246,118.27068266424945,264.6515083312988,206.02758407592773,185.1782442767948,322.84534454345703,209.52618598937988,67.15278457900688,285.16300201416016,205.1136589050293,36.885457725590236,275.6224822998047,207.9004955291748,93.01743688660076,273.70283126831055,210.70156574249268,171.2328141386386
169,6.76,383.7803649902344,212.22580432891846,50.60288252142748,363.2402801513672,180.43951034545898,50.39665702546233,336.79779052734375,164.9867820739746,42.58222589311101,312.3700523376465,165.21419048309326,9.852949956061014,295.1893997192383,172.91722297668457,16.04378593443152,319.6516799926758,151.32070541381836,85.8946660667193,276.3623809814453,158.9457893371582,99.87509859106756,263.30615997314453,173.47881317138672,93.09985081057557,261.1326599121094,183.73950004577637,79.91795356630817,319.4864082336426,166.93413734436035,49.62774041540891,271.9820976257324,173.78029346466064,79.72791253036534,259.7803497314453,188.34822177886963,94.43186315959065,259.54872131347656,198.17443370819092,85.69337730129935,320.42694091796875,187.15581893920898,24.174501763411264,274.5631790161133,190.39482593536377,90.68594354748733,264.7584915161133,202.8863525390625,121.45120918918306,266.17576599121094,210.888032913208,127.346290468205,322.87391662597656,209.80164527893066,6.923428707084195,284.4283676147461,207.61473655700684,65.16842181045175,274.3000030517578,211.62978172302246,98.92082338017033,272.8713607788086,215.1772928237915,113.80761200701916
170,6.8,383.2101058959961,210.09910583496094,55.04567375576988,361.13780975341797,178.65501880645752,68.94196756611935,334.1862106323242,163.72790336608887,72.47898466641168,309.53868865966797,163.81553649902344,78.94956160474554,291.8478202819824,170.85435390472412,98.17580513911686,317.48613357543945,150.4308271408081,58.531373136447144,273.4365653991699,157.17119693756104,85.54814070960835,262.0063781738281,172.19995021820068,45.585929701950676,261.9944953918457,182.82361507415771,31.4404762544364,318.2371139526367,165.72402477264404,43.48209859226413,269.6206474304199,173.62232208251953,59.16820293935871,259.0968322753906,189.2310619354248,27.912842639610343,260.64544677734375,198.92179012298584,33.17894997048032,319.81042861938477,185.60656070709229,41.685492710944025,272.93792724609375,190.64818382263184,41.1220252342993,264.143123626709,203.8112497329712,27.772653575618122,266.2689018249512,211.39944076538086,12.995486591277993,323.0243682861328,208.07181358337402,43.4090528936371,283.4440612792969,208.44337463378906,32.16655895781768,274.0219497680664,213.43008041381836,45.54111469768966,273.48962783813477,216.74509048461914,42.13255616165812
171,6.84,385.5329895019531,207.8322458267212,81.1420149482554,361.6971206665039,176.39731407165527,58.14883579577016,333.2261657714844,162.33919143676758,42.206389900288286,308.46546173095703,162.4923849105835,42.592151319972174,290.0433540344238,169.01551723480225,64.40797086360683,316.66332244873047,150.0146770477295,23.0515597385167,272.2787857055664,155.85597038269043,43.805498438819384,260.40048599243164,170.19002437591553,64.31704473619364,259.3516731262207,181.08924865722656,79.02743351149437,317.56303787231445,165.5593729019165,17.34734851131268,268.39651107788086,173.8443374633789,31.102659039720514,258.95252227783203,188.65931510925293,14.74194289758336,261.4176940917969,197.7002763748169,36.128777930877085,319.4438171386719,185.2443265914917,12.884523960342811,272.4346351623535,190.61448097229004,12.610481842418547,264.96253967285156,202.3813533782959,41.20107888294331,268.0189514160156,208.9083480834961,76.10936342249838,323.1211471557617,206.85217380523682,30.586836813624014,284.3608283996582,207.69823551177979,29.534876249575248,276.0973930358887,211.84269905090332,65.3224901415985,276.28421783447266,214.11861419677734,95.87788763000516
172,6.88,387.92354583740234,202.96739101409912,135.51192738290723,361.6630554199219,172.657470703125,93.49996277460674,332.35904693603516,160.49750804901123,50.89015606878522,307.94572830200195,161.9029426574707,19.646326102609,290.0041389465332,169.19453144073486,4.581478271526759,315.78405380249023,148.77874374389648,37.91968884847874,271.94923400878906,155.36693572998047,14.742778155761094,259.3363571166992,168.97972583770752,40.289521092307524,256.88385009765625,179.61977005004883,71.80493488118542,317.3538589477539,164.06167030334473,37.805992384218676,268.82503509521484,175.16226768493652,34.64618397391485,259.93946075439453,189.68656539916992,35.61329381928584,262.27651596069336,197.93838500976562,22.280466845030396,320.20626068115234,183.46158027648926,48.4736047963538,273.89373779296875,191.3903045654297,41.313456753977356,266.723575592041,202.99434185028076,46.61680474532346,269.78588104248047,209.20791149139404,44.80358900405347,324.97737884521484,204.58565711975098,73.24058800673521,287.0040702819824,207.18146324157715,67.33211170999348,279.8301124572754,211.66555881500244,93.4230062068915,281.2389945983887,214.46421146392822,124.17037250111291
